datahora,Qsac
2019-07-26T12:00:00+00:00,5.376
2019-07-26T18:00:00+00:00,5.362
2019-07-27T00:00:00+00:00,5.348
2019-07-27T06:00:00+00:00,5.335
2019-07-27T12:00:00+00:00,5.321
2019-07-27T18:00:00+00:00,5.308
2019-07-28T00:00:00+00:00,5.295
2019-07-28T06:00:00+00:00,5.282
2019-07-28T12:00:00+00:00,5.270
2019-07-28T18:00:00+00:00,5.257
2019-07-29T00:00:00+00:00,5.244
2019-07-29T06:00:00+00:00,5.231
2019-07-29T12:00:00+00:00,5.219
2019-07-29T18:00:00+00:00,5.206
2019-07-30T00:00:00+00:00,5.194
2019-07-30T06:00:00+00:00,5.181
2019-07-30T12:00:00+00:00,5.168
2019-07-30T18:00:00+00:00,5.156
2019-07-31T00:00:00+00:00,5.144
2019-07-31T06:00:00+00:00,5.131
2019-07-31T12:00:00+00:00,5.120
2019-07-31T18:00:00+00:00,5.115
2019-08-01T00:00:00+00:00,5.109
2019-08-01T06:00:00+00:00,5.097
2019-08-01T12:00:00+00:00,5.082
2019-08-01T18:00:00+00:00,5.067
2019-08-02T00:00:00+00:00,5.051
2019-08-02T06:00:00+00:00,5.037
2019-08-02T12:00:00+00:00,5.023
2019-08-02T18:00:00+00:00,5.010
2019-08-03T00:00:00+00:00,4.998
2019-08-03T06:00:00+00:00,4.986
2019-08-03T12:00:00+00:00,4.974
2019-08-03T18:00:00+00:00,4.967
2019-08-04T00:00:00+00:00,4.958
2019-08-04T06:00:00+00:00,4.948
2019-08-04T12:00:00+00:00,4.941
2019-08-04T18:00:00+00:00,4.945
2019-08-05T00:00:00+00:00,4.945
2019-08-05T06:00:00+00:00,4.932
2019-08-05T12:00:00+00:00,4.911
2019-08-05T18:00:00+00:00,4.889
2019-08-06T00:00:00+00:00,4.870
2019-08-06T06:00:00+00:00,4.852
2019-08-06T12:00:00+00:00,4.837
2019-08-06T18:00:00+00:00,4.824
2019-08-07T00:00:00+00:00,4.811
2019-08-07T06:00:00+00:00,4.799
2019-08-07T12:00:00+00:00,4.787
2019-08-07T18:00:00+00:00,4.776
2019-08-08T00:00:00+00:00,4.765
2019-08-08T06:00:00+00:00,4.753
2019-08-08T12:00:00+00:00,4.742
2019-08-08T18:00:00+00:00,4.731
2019-08-09T00:00:00+00:00,4.720
2019-08-09T06:00:00+00:00,4.709
2019-08-09T12:00:00+00:00,4.698
2019-08-09T18:00:00+00:00,4.686
2019-08-10T00:00:00+00:00,4.677
2019-08-10T06:00:00+00:00,4.676
2019-08-10T12:00:00+00:00,4.674
2019-08-10T18:00:00+00:00,4.664
2019-08-11T00:00:00+00:00,4.649
2019-08-11T06:00:00+00:00,4.633
2019-08-11T12:00:00+00:00,4.618
2019-08-11T18:00:00+00:00,4.604
2019-08-12T00:00:00+00:00,4.591
2019-08-12T06:00:00+00:00,4.579
2019-08-12T12:00:00+00:00,4.567
2019-08-12T18:00:00+00:00,4.556
2019-08-13T00:00:00+00:00,4.545
2019-08-13T06:00:00+00:00,4.535
2019-08-13T12:00:00+00:00,4.524
2019-08-13T18:00:00+00:00,4.514
2019-08-14T00:00:00+00:00,4.503
2019-08-14T06:00:00+00:00,4.492
2019-08-14T12:00:00+00:00,4.482
2019-08-14T18:00:00+00:00,4.472
2019-08-15T00:00:00+00:00,4.461
2019-08-15T06:00:00+00:00,4.451
2019-08-15T12:00:00+00:00,4.440
2019-08-15T18:00:00+00:00,4.430
2019-08-16T00:00:00+00:00,4.420
2019-08-16T06:00:00+00:00,4.409
2019-08-16T12:00:00+00:00,4.399
2019-08-16T18:00:00+00:00,4.389
2019-08-17T00:00:00+00:00,4.379
2019-08-17T06:00:00+00:00,4.369
2019-08-17T12:00:00+00:00,4.358
2019-08-17T18:00:00+00:00,4.348
2019-08-18T00:00:00+00:00,4.338
2019-08-18T06:00:00+00:00,4.328
2019-08-18T12:00:00+00:00,4.318
2019-08-18T18:00:00+00:00,4.308
2019-08-19T00:00:00+00:00,4.298
2019-08-19T06:00:00+00:00,4.288
2019-08-19T12:00:00+00:00,4.290
2019-08-19T18:00:00+00:00,4.344
2019-08-20T00:00:00+00:00,4.391
2019-08-20T06:00:00+00:00,4.388
2019-08-20T12:00:00+00:00,4.353
2019-08-20T18:00:00+00:00,4.309
2019-08-21T00:00:00+00:00,4.270
2019-08-21T06:00:00+00:00,4.240
2019-08-21T12:00:00+00:00,4.217
2019-08-21T18:00:00+00:00,4.199
2019-08-22T00:00:00+00:00,4.185
2019-08-22T06:00:00+00:00,4.174
2019-08-22T12:00:00+00:00,4.162
2019-08-22T18:00:00+00:00,4.152
2019-08-23T00:00:00+00:00,4.143
2019-08-23T06:00:00+00:00,4.133
2019-08-23T12:00:00+00:00,4.142
2019-08-23T18:00:00+00:00,4.238
2019-08-24T00:00:00+00:00,4.322
2019-08-24T06:00:00+00:00,4.325
2019-08-24T12:00:00+00:00,4.274
2019-08-24T18:00:00+00:00,4.208
2019-08-25T00:00:00+00:00,4.151
2019-08-25T06:00:00+00:00,4.107
2019-08-25T12:00:00+00:00,4.076
2019-08-25T18:00:00+00:00,4.054
2019-08-26T00:00:00+00:00,4.038
2019-08-26T06:00:00+00:00,4.025
2019-08-26T12:00:00+00:00,4.012
2019-08-26T18:00:00+00:00,4.003
2019-08-27T00:00:00+00:00,3.994
2019-08-27T06:00:00+00:00,3.985
2019-08-27T12:00:00+00:00,3.976
2019-08-27T18:00:00+00:00,3.967
2019-08-28T00:00:00+00:00,3.958
2019-08-28T06:00:00+00:00,3.949
2019-08-28T12:00:00+00:00,3.940
2019-08-28T18:00:00+00:00,3.931
2019-08-29T00:00:00+00:00,3.922
2019-08-29T06:00:00+00:00,3.913
2019-08-29T12:00:00+00:00,3.904
2019-08-29T18:00:00+00:00,3.895
2019-08-30T00:00:00+00:00,3.886
2019-08-30T06:00:00+00:00,3.878
2019-08-30T12:00:00+00:00,3.869
2019-08-30T18:00:00+00:00,3.860
2019-08-31T00:00:00+00:00,3.851
2019-08-31T06:00:00+00:00,3.843
2019-08-31T12:00:00+00:00,3.834
2019-08-31T18:00:00+00:00,3.883
2019-09-01T00:00:00+00:00,4.230
2019-09-01T06:00:00+00:00,4.659
2019-09-01T12:00:00+00:00,4.898
2019-09-01T18:00:00+00:00,5.379
2019-09-02T00:00:00+00:00,7.179
2019-09-02T06:00:00+00:00,11.286
2019-09-02T12:00:00+00:00,15.033
2019-09-02T18:00:00+00:00,15.747
2019-09-03T00:00:00+00:00,13.822
2019-09-03T06:00:00+00:00,11.000
2019-09-03T12:00:00+00:00,8.469
2019-09-03T18:00:00+00:00,6.734
2019-09-04T00:00:00+00:00,6.173
2019-09-04T06:00:00+00:00,8.544
2019-09-04T12:00:00+00:00,10.805
2019-09-04T18:00:00+00:00,10.904
2019-09-05T00:00:00+00:00,9.517
2019-09-05T06:00:00+00:00,7.812
2019-09-05T12:00:00+00:00,6.368
2019-09-05T18:00:00+00:00,5.333
2019-09-06T00:00:00+00:00,4.671
2019-09-06T06:00:00+00:00,4.277
2019-09-06T12:00:00+00:00,4.051
2019-09-06T18:00:00+00:00,3.929
2019-09-07T00:00:00+00:00,3.809
2019-09-07T06:00:00+00:00,3.797
2019-09-07T12:00:00+00:00,3.787
2019-09-07T18:00:00+00:00,3.779
2019-09-08T00:00:00+00:00,3.770
2019-09-08T06:00:00+00:00,3.762
2019-09-08T12:00:00+00:00,3.753
2019-09-08T18:00:00+00:00,3.744
2019-09-09T00:00:00+00:00,3.736
2019-09-09T06:00:00+00:00,3.727
2019-09-09T12:00:00+00:00,3.719
2019-09-09T18:00:00+00:00,3.710
2019-09-10T00:00:00+00:00,3.702
2019-09-10T06:00:00+00:00,3.694
2019-09-10T12:00:00+00:00,3.685
2019-09-10T18:00:00+00:00,3.677
2019-09-11T00:00:00+00:00,3.668
2019-09-11T06:00:00+00:00,3.660
2019-09-11T12:00:00+00:00,3.652
2019-09-11T18:00:00+00:00,3.644
2019-09-12T00:00:00+00:00,3.635
2019-09-12T06:00:00+00:00,3.627
2019-09-12T12:00:00+00:00,3.619
2019-09-12T18:00:00+00:00,3.611
2019-09-13T00:00:00+00:00,3.603
2019-09-13T06:00:00+00:00,3.594
2019-09-13T12:00:00+00:00,3.586
2019-09-13T18:00:00+00:00,3.578
2019-09-14T00:00:00+00:00,3.573
2019-09-14T06:00:00+00:00,3.579
2019-09-14T12:00:00+00:00,3.583
2019-09-14T18:00:00+00:00,3.578
2019-09-15T00:00:00+00:00,3.568
2019-09-15T06:00:00+00:00,3.557
2019-09-15T12:00:00+00:00,3.543
2019-09-15T18:00:00+00:00,3.544
2019-09-16T00:00:00+00:00,3.619
2019-09-16T06:00:00+00:00,3.686
2019-09-16T12:00:00+00:00,3.686
2019-09-16T18:00:00+00:00,3.642
2019-09-17T00:00:00+00:00,3.586
2019-09-17T06:00:00+00:00,3.537
2019-09-17T12:00:00+00:00,3.501
2019-09-17T18:00:00+00:00,3.475
2019-09-18T00:00:00+00:00,3.460
2019-09-18T06:00:00+00:00,3.469
2019-09-18T12:00:00+00:00,3.478
2019-09-18T18:00:00+00:00,3.470
2019-09-19T00:00:00+00:00,3.454
2019-09-19T06:00:00+00:00,3.434
2019-09-19T12:00:00+00:00,3.416
2019-09-19T18:00:00+00:00,3.437
2019-09-20T00:00:00+00:00,3.634
2019-09-20T06:00:00+00:00,3.809
2019-09-20T12:00:00+00:00,3.825
2019-09-20T18:00:00+00:00,3.760
2019-09-21T00:00:00+00:00,3.837
2019-09-21T06:00:00+00:00,4.140
2019-09-21T12:00:00+00:00,4.421
2019-09-21T18:00:00+00:00,4.853
2019-09-22T00:00:00+00:00,5.078
2019-09-22T06:00:00+00:00,4.902
2019-09-22T12:00:00+00:00,4.515
2019-09-22T18:00:00+00:00,4.110
2019-09-23T00:00:00+00:00,3.794
2019-09-23T06:00:00+00:00,3.577
2019-09-23T12:00:00+00:00,3.439
2019-09-23T18:00:00+00:00,3.354
2019-09-24T00:00:00+00:00,3.302
2019-09-24T06:00:00+00:00,3.276
2019-09-24T12:00:00+00:00,3.250
2019-09-24T18:00:00+00:00,3.243
2019-09-25T00:00:00+00:00,3.235
2019-09-25T06:00:00+00:00,3.305
2019-09-25T12:00:00+00:00,3.832
2019-09-25T18:00:00+00:00,4.744
2019-09-26T00:00:00+00:00,5.256
2019-09-26T06:00:00+00:00,5.136
2019-09-26T12:00:00+00:00,4.685
2019-09-26T18:00:00+00:00,4.196
2019-09-27T00:00:00+00:00,3.803
2019-09-27T06:00:00+00:00,3.533
2019-09-27T12:00:00+00:00,3.364
2019-09-27T18:00:00+00:00,3.263
2019-09-28T00:00:00+00:00,3.205
2019-09-28T06:00:00+00:00,3.163
2019-09-28T12:00:00+00:00,3.137
2019-09-28T18:00:00+00:00,3.130
2019-09-29T00:00:00+00:00,3.123
2019-09-29T06:00:00+00:00,3.116
2019-09-29T12:00:00+00:00,3.109
2019-09-29T18:00:00+00:00,3.103
2019-09-30T00:00:00+00:00,3.096
2019-09-30T06:00:00+00:00,3.089
2019-09-30T12:00:00+00:00,3.082
2019-09-30T18:00:00+00:00,3.075
2019-10-01T00:00:00+00:00,3.069
2019-10-01T06:00:00+00:00,3.062
2019-10-01T12:00:00+00:00,3.055
2019-10-01T18:00:00+00:00,3.049
2019-10-02T00:00:00+00:00,3.042
2019-10-02T06:00:00+00:00,3.035
2019-10-02T12:00:00+00:00,3.029
2019-10-02T18:00:00+00:00,3.022
2019-10-03T00:00:00+00:00,3.015
2019-10-03T06:00:00+00:00,3.124
2019-10-03T12:00:00+00:00,3.779
2019-10-03T18:00:00+00:00,4.687
2019-10-04T00:00:00+00:00,6.656
2019-10-04T06:00:00+00:00,8.171
2019-10-04T12:00:00+00:00,8.137
2019-10-04T18:00:00+00:00,7.097
2019-10-05T00:00:00+00:00,5.830
2019-10-05T06:00:00+00:00,4.765
2019-10-05T12:00:00+00:00,4.013
2019-10-05T18:00:00+00:00,3.536
2019-10-06T00:00:00+00:00,3.254
2019-10-06T06:00:00+00:00,3.086
2019-10-06T12:00:00+00:00,3.104
2019-10-06T18:00:00+00:00,3.524
2019-10-07T00:00:00+00:00,3.950
2019-10-07T06:00:00+00:00,4.052
2019-10-07T12:00:00+00:00,4.340
2019-10-07T18:00:00+00:00,5.896
2019-10-08T00:00:00+00:00,7.434
2019-10-08T06:00:00+00:00,7.704
2019-10-08T12:00:00+00:00,6.925
2019-10-08T18:00:00+00:00,5.785
2019-10-09T00:00:00+00:00,4.752
2019-10-09T06:00:00+00:00,3.990
2019-10-09T12:00:00+00:00,3.483
2019-10-09T18:00:00+00:00,3.187
2019-10-10T00:00:00+00:00,3.017
2019-10-10T06:00:00+00:00,2.919
2019-10-10T12:00:00+00:00,2.840
2019-10-10T18:00:00+00:00,2.820
2019-10-11T00:00:00+00:00,2.813
2019-10-11T06:00:00+00:00,2.807
2019-10-11T12:00:00+00:00,2.801
2019-10-11T18:00:00+00:00,2.795
2019-10-12T00:00:00+00:00,2.789
2019-10-12T06:00:00+00:00,2.783
2019-10-12T12:00:00+00:00,2.777
2019-10-12T18:00:00+00:00,2.771
2019-10-13T00:00:00+00:00,2.765
2019-10-13T06:00:00+00:00,2.759
2019-10-13T12:00:00+00:00,2.753
2019-10-13T18:00:00+00:00,2.747
2019-10-14T00:00:00+00:00,2.771
2019-10-14T06:00:00+00:00,2.946
2019-10-14T12:00:00+00:00,3.132
2019-10-14T18:00:00+00:00,3.184
2019-10-15T00:00:00+00:00,3.283
2019-10-15T06:00:00+00:00,4.064
2019-10-15T12:00:00+00:00,4.746
2019-10-15T18:00:00+00:00,4.767
2019-10-16T00:00:00+00:00,4.357
2019-10-16T06:00:00+00:00,3.845
2019-10-16T12:00:00+00:00,3.412
2019-10-16T18:00:00+00:00,3.105
2019-10-17T00:00:00+00:00,2.907
2019-10-17T06:00:00+00:00,2.796
2019-10-17T12:00:00+00:00,2.734
2019-10-17T18:00:00+00:00,2.696
2019-10-18T00:00:00+00:00,2.656
2019-10-18T06:00:00+00:00,2.648
2019-10-18T12:00:00+00:00,2.641
2019-10-18T18:00:00+00:00,2.634
2019-10-19T00:00:00+00:00,2.684
2019-10-19T06:00:00+00:00,3.185
2019-10-19T12:00:00+00:00,4.507
2019-10-19T18:00:00+00:00,5.463
2019-10-20T00:00:00+00:00,5.451
2019-10-20T06:00:00+00:00,4.860
2019-10-20T12:00:00+00:00,4.153
2019-10-20T18:00:00+00:00,3.565
2019-10-21T00:00:00+00:00,3.153
2019-10-21T06:00:00+00:00,2.949
2019-10-21T12:00:00+00:00,3.301
2019-10-21T18:00:00+00:00,4.620
2019-10-22T00:00:00+00:00,5.885
2019-10-22T06:00:00+00:00,6.156
2019-10-22T12:00:00+00:00,5.616
2019-10-22T18:00:00+00:00,4.768
2019-10-23T00:00:00+00:00,3.985
2019-10-23T06:00:00+00:00,3.403
2019-10-23T12:00:00+00:00,3.022
2019-10-23T18:00:00+00:00,2.790
2019-10-24T00:00:00+00:00,2.657
2019-10-24T06:00:00+00:00,2.577
2019-10-24T12:00:00+00:00,2.520
2019-10-24T18:00:00+00:00,2.501
2019-10-25T00:00:00+00:00,2.515
2019-10-25T06:00:00+00:00,2.622
2019-10-25T12:00:00+00:00,2.717
2019-10-25T18:00:00+00:00,2.725
2019-10-26T00:00:00+00:00,2.675
2019-10-26T06:00:00+00:00,2.610
2019-10-26T12:00:00+00:00,2.553
2019-10-26T18:00:00+00:00,2.511
2019-10-27T00:00:00+00:00,2.483
2019-10-27T06:00:00+00:00,2.464
2019-10-27T12:00:00+00:00,2.451
2019-10-27T18:00:00+00:00,2.442
2019-10-28T00:00:00+00:00,2.433
2019-10-28T06:00:00+00:00,2.578
2019-10-28T12:00:00+00:00,3.443
2019-10-28T18:00:00+00:00,4.385
2019-10-29T00:00:00+00:00,5.541
2019-10-29T06:00:00+00:00,7.079
2019-10-29T12:00:00+00:00,7.733
2019-10-29T18:00:00+00:00,7.153
2019-10-30T00:00:00+00:00,5.977
2019-10-30T06:00:00+00:00,4.790
2019-10-30T12:00:00+00:00,3.862
2019-10-30T18:00:00+00:00,3.233
2019-10-31T00:00:00+00:00,2.847
2019-10-31T06:00:00+00:00,2.625
2019-10-31T12:00:00+00:00,2.523
2019-10-31T18:00:00+00:00,2.446
2019-11-01T00:00:00+00:00,2.390
2019-11-01T06:00:00+00:00,2.373
2019-11-01T12:00:00+00:00,2.358
2019-11-01T18:00:00+00:00,2.347
2019-11-02T00:00:00+00:00,2.338
2019-11-02T06:00:00+00:00,2.331
2019-11-02T12:00:00+00:00,2.324
2019-11-02T18:00:00+00:00,2.319
2019-11-03T00:00:00+00:00,2.313
2019-11-03T06:00:00+00:00,2.308
2019-11-03T12:00:00+00:00,2.304
2019-11-03T18:00:00+00:00,2.299
2019-11-04T00:00:00+00:00,2.294
2019-11-04T06:00:00+00:00,2.289
2019-11-04T12:00:00+00:00,2.284
2019-11-04T18:00:00+00:00,2.280
2019-11-05T00:00:00+00:00,2.275
2019-11-05T06:00:00+00:00,2.270
2019-11-05T12:00:00+00:00,2.265
2019-11-05T18:00:00+00:00,2.263
2019-11-06T00:00:00+00:00,2.464
2019-11-06T06:00:00+00:00,3.580
2019-11-06T12:00:00+00:00,4.586
2019-11-06T18:00:00+00:00,4.732
2019-11-07T00:00:00+00:00,4.286
2019-11-07T06:00:00+00:00,3.677
2019-11-07T12:00:00+00:00,3.146
2019-11-07T18:00:00+00:00,2.767
2019-11-08T00:00:00+00:00,2.527
2019-11-08T06:00:00+00:00,2.385
2019-11-08T12:00:00+00:00,2.303
2019-11-08T18:00:00+00:00,2.255
2019-11-09T00:00:00+00:00,2.578
2019-11-09T06:00:00+00:00,4.697
2019-11-09T12:00:00+00:00,6.587
2019-11-09T18:00:00+00:00,6.852
2019-11-10T00:00:00+00:00,6.019
2019-11-10T06:00:00+00:00,5.216
2019-11-10T12:00:00+00:00,6.200
2019-11-10T18:00:00+00:00,7.595
2019-11-11T00:00:00+00:00,7.864
2019-11-11T06:00:00+00:00,7.082
2019-11-11T12:00:00+00:00,5.844
2019-11-11T18:00:00+00:00,4.636
2019-11-12T00:00:00+00:00,3.660
2019-11-12T06:00:00+00:00,3.039
2019-11-12T12:00:00+00:00,2.645
2019-11-12T18:00:00+00:00,2.410
2019-11-13T00:00:00+00:00,2.275
2019-11-13T06:00:00+00:00,2.166
2019-11-13T12:00:00+00:00,2.136
2019-11-13T18:00:00+00:00,2.122
2019-11-14T00:00:00+00:00,2.182
2019-11-14T06:00:00+00:00,3.029
2019-11-14T12:00:00+00:00,6.098
2019-11-14T18:00:00+00:00,8.795
2019-11-15T00:00:00+00:00,10.039
2019-11-15T06:00:00+00:00,10.062
2019-11-15T12:00:00+00:00,8.932
2019-11-15T18:00:00+00:00,7.223
2019-11-16T00:00:00+00:00,5.576
2019-11-16T06:00:00+00:00,4.298
2019-11-16T12:00:00+00:00,3.430
2019-11-16T18:00:00+00:00,2.891
2019-11-17T00:00:00+00:00,2.569
2019-11-17T06:00:00+00:00,2.349
2019-11-17T12:00:00+00:00,2.279
2019-11-17T18:00:00+00:00,2.225
2019-11-18T00:00:00+00:00,2.205
2019-11-18T06:00:00+00:00,2.200
2019-11-18T12:00:00+00:00,2.195
2019-11-18T18:00:00+00:00,2.190
2019-11-19T00:00:00+00:00,2.186
2019-11-19T06:00:00+00:00,2.181
2019-11-19T12:00:00+00:00,2.176
2019-11-19T18:00:00+00:00,2.172
2019-11-20T00:00:00+00:00,2.167
2019-11-20T06:00:00+00:00,2.162
2019-11-20T12:00:00+00:00,2.158
2019-11-20T18:00:00+00:00,2.153
2019-11-21T00:00:00+00:00,2.149
2019-11-21T06:00:00+00:00,2.144
2019-11-21T12:00:00+00:00,2.139
2019-11-21T18:00:00+00:00,2.135
2019-11-22T00:00:00+00:00,2.130
2019-11-22T06:00:00+00:00,2.126
2019-11-22T12:00:00+00:00,2.121
2019-11-22T18:00:00+00:00,2.117
2019-11-23T00:00:00+00:00,2.112
2019-11-23T06:00:00+00:00,2.108
2019-11-23T12:00:00+00:00,2.103
2019-11-23T18:00:00+00:00,2.161
2019-11-24T00:00:00+00:00,3.019
2019-11-24T06:00:00+00:00,6.252
2019-11-24T12:00:00+00:00,9.087
2019-11-24T18:00:00+00:00,9.563
2019-11-25T00:00:00+00:00,8.327
2019-11-25T06:00:00+00:00,6.547
2019-11-25T12:00:00+00:00,4.952
2019-11-25T18:00:00+00:00,3.787
2019-11-26T00:00:00+00:00,3.032
2019-11-26T06:00:00+00:00,2.580
2019-11-26T12:00:00+00:00,2.324
2019-11-26T18:00:00+00:00,2.178
2019-11-27T00:00:00+00:00,2.056
2019-11-27T06:00:00+00:00,2.107
2019-11-27T12:00:00+00:00,2.541
2019-11-27T18:00:00+00:00,3.321
2019-11-28T00:00:00+00:00,4.392
2019-11-28T06:00:00+00:00,5.209
2019-11-28T12:00:00+00:00,5.263
2019-11-28T18:00:00+00:00,4.731
2019-11-29T00:00:00+00:00,4.152
2019-11-29T06:00:00+00:00,3.681
2019-11-29T12:00:00+00:00,3.256
2019-11-29T18:00:00+00:00,2.870
2019-11-30T00:00:00+00:00,2.556
2019-11-30T06:00:00+00:00,2.322
2019-11-30T12:00:00+00:00,2.170
2019-11-30T18:00:00+00:00,2.069
2019-12-01T00:00:00+00:00,2.017
2019-12-01T06:00:00+00:00,2.021
2019-12-01T12:00:00+00:00,2.182
2019-12-01T18:00:00+00:00,2.362
2019-12-02T00:00:00+00:00,2.535
2019-12-02T06:00:00+00:00,2.923
2019-12-02T12:00:00+00:00,3.188
2019-12-02T18:00:00+00:00,3.137
2019-12-03T00:00:00+00:00,2.891
2019-12-03T06:00:00+00:00,2.600
2019-12-03T12:00:00+00:00,2.354
2019-12-03T18:00:00+00:00,2.254
2019-12-04T00:00:00+00:00,2.606
2019-12-04T06:00:00+00:00,3.108
2019-12-04T12:00:00+00:00,3.355
2019-12-04T18:00:00+00:00,3.336
2019-12-05T00:00:00+00:00,3.310
2019-12-05T06:00:00+00:00,3.361
2019-12-05T12:00:00+00:00,3.406
2019-12-05T18:00:00+00:00,5.085
2019-12-06T00:00:00+00:00,12.528
2019-12-06T06:00:00+00:00,19.230
2019-12-06T12:00:00+00:00,20.579
2019-12-06T18:00:00+00:00,17.848
2019-12-07T00:00:00+00:00,13.628
2019-12-07T06:00:00+00:00,9.712
2019-12-07T12:00:00+00:00,6.778
2019-12-07T18:00:00+00:00,4.838
2019-12-08T00:00:00+00:00,3.662
2019-12-08T06:00:00+00:00,2.993
2019-12-08T12:00:00+00:00,2.616
2019-12-08T18:00:00+00:00,2.307
2019-12-09T00:00:00+00:00,2.259
2019-12-09T06:00:00+00:00,2.239
2019-12-09T12:00:00+00:00,2.250
2019-12-09T18:00:00+00:00,2.454
2019-12-10T00:00:00+00:00,3.129
2019-12-10T06:00:00+00:00,3.657
2019-12-10T12:00:00+00:00,3.679
2019-12-10T18:00:00+00:00,3.385
2019-12-11T00:00:00+00:00,3.020
2019-12-11T06:00:00+00:00,2.711
2019-12-11T12:00:00+00:00,2.493
2019-12-11T18:00:00+00:00,2.466
2019-12-12T00:00:00+00:00,3.323
2019-12-12T06:00:00+00:00,5.616
2019-12-12T12:00:00+00:00,7.528
2019-12-12T18:00:00+00:00,7.798
2019-12-13T00:00:00+00:00,6.832
2019-12-13T06:00:00+00:00,5.490
2019-12-13T12:00:00+00:00,4.301
2019-12-13T18:00:00+00:00,3.438
2019-12-14T00:00:00+00:00,2.880
2019-12-14T06:00:00+00:00,2.547
2019-12-14T12:00:00+00:00,2.377
2019-12-14T18:00:00+00:00,2.463
2019-12-15T00:00:00+00:00,3.011
2019-12-15T06:00:00+00:00,3.522
2019-12-15T12:00:00+00:00,4.014
2019-12-15T18:00:00+00:00,6.212
2019-12-16T00:00:00+00:00,8.152
2019-12-16T06:00:00+00:00,8.423
2019-12-16T12:00:00+00:00,8.299
2019-12-16T18:00:00+00:00,10.685
2019-12-17T00:00:00+00:00,16.523
2019-12-17T06:00:00+00:00,24.378
2019-12-17T12:00:00+00:00,29.232
2019-12-17T18:00:00+00:00,28.494
2019-12-18T00:00:00+00:00,24.486
2019-12-18T06:00:00+00:00,19.935
2019-12-18T12:00:00+00:00,15.682
2019-12-18T18:00:00+00:00,12.261
2019-12-19T00:00:00+00:00,11.385
2019-12-19T06:00:00+00:00,11.774
2019-12-19T12:00:00+00:00,11.458
